"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/03/2019","AQS","200170001","1","5.3","ug/m3 LC","22","","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21380","Emporia, KS","20","Kansas","017","Chase","38.4341413479465","-96.5605003855346"
"01/06/2019","AQS","200170001","1","4.1","ug/m3 LC","17","","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21380","Emporia, KS","20","Kansas","017","Chase","38.4341413479465","-96.5605003855346"
"01/09/2019","AQS","200170001","1","2.2","ug/m3 LC","9","","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21380","Emporia, KS","20","Kansas","017","Chase","38.4341413479465","-96.5605003855346"
"01/12/2019","AQS","200170001","1","7.3","ug/m3 LC","30","","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21380","Emporia, KS","20","Kansas","017","Chase","38.4341413479465","-96.5605003855346"
"01/15/2019","AQS","200170001","1","7.1","ug/m3 LC","30","","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21380","Emporia, KS","20","Kansas","017","Chase","38.4341413479465","-96.5605003855346"
"01/18/2019","AQS","200170001","1","5.1","ug/m3 LC","21","","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21380","Emporia, KS","20","Kansas","017","Chase","38.4341413479465","-96.5605003855346"
"01/21/2019","AQS","200170001","1","5.2","ug/m3 LC","22","","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21380","Emporia, KS","20","Kansas","017","Chase","38.4341413479465","-96.5605003855346"
"01/24/2019","AQS","200170001","1","4.3","ug/m3 LC","18","","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21380","Emporia, KS","20","Kansas","017","Chase","38.4341413479465","-96.5605003855346"
"01/27/2019","AQS","200170001","1","2","ug/m3 LC","8","","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21380","Emporia, KS","20","Kansas","017","Chase","38.4341413479465","-96.5605003855346"
"01/30/2019","AQS","200170001","1","2.4","ug/m3 LC","10","","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21380","Emporia, KS","20","Kansas","017","Chase","38.4341413479465","-96.5605003855346"
