"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/03/2019","AQS","210130002","1","6.2","ug/m3 LC","26","MIDDLESBORO","1","100.0000","88101","PM2.5 - Local Conditions","33180","Middlesborough, KY","21","Kentucky","013","Bell","36.60843","-83.73694"
"01/09/2019","AQS","210130002","1","1.9","ug/m3 LC","8","MIDDLESBORO","1","100.0000","88101","PM2.5 - Local Conditions","33180","Middlesborough, KY","21","Kentucky","013","Bell","36.60843","-83.73694"
"01/15/2019","AQS","210130002","1","8.6","ug/m3 LC","36","MIDDLESBORO","1","100.0000","88101","PM2.5 - Local Conditions","33180","Middlesborough, KY","21","Kentucky","013","Bell","36.60843","-83.73694"
"01/21/2019","AQS","210130002","1","2.8","ug/m3 LC","12","MIDDLESBORO","1","100.0000","88101","PM2.5 - Local Conditions","33180","Middlesborough, KY","21","Kentucky","013","Bell","36.60843","-83.73694"
"01/27/2019","AQS","210130002","1","14","ug/m3 LC","55","MIDDLESBORO","1","100.0000","88101","PM2.5 - Local Conditions","33180","Middlesborough, KY","21","Kentucky","013","Bell","36.60843","-83.73694"
"02/02/2019","AQS","210130002","1","18.8","ug/m3 LC","65","MIDDLESBORO","1","100.0000","88101","PM2.5 - Local Conditions","33180","Middlesborough, KY","21","Kentucky","013","Bell","36.60843","-83.73694"
"02/08/2019","AQS","210130002","1","3","ug/m3 LC","13","MIDDLESBORO","1","100.0000","88101","PM2.5 - Local Conditions","33180","Middlesborough, KY","21","Kentucky","013","Bell","36.60843","-83.73694"
"02/14/2019","AQS","210130002","1","6","ug/m3 LC","25","MIDDLESBORO","1","100.0000","88101","PM2.5 - Local Conditions","33180","Middlesborough, KY","21","Kentucky","013","Bell","36.60843","-83.73694"
"02/20/2019","AQS","210130002","1","1.4","ug/m3 LC","6","MIDDLESBORO","1","100.0000","88101","PM2.5 - Local Conditions","33180","Middlesborough, KY","21","Kentucky","013","Bell","36.60843","-83.73694"
"02/26/2019","AQS","210130002","1","7.2","ug/m3 LC","30","MIDDLESBORO","1","100.0000","88101","PM2.5 - Local Conditions","33180","Middlesborough, KY","21","Kentucky","013","Bell","36.60843","-83.73694"
"03/04/2019","AQS","210130002","1","7.6","ug/m3 LC","32","MIDDLESBORO","1","100.0000","88101","PM2.5 - Local Conditions","33180","Middlesborough, KY","21","Kentucky","013","Bell","36.60843","-83.73694"
"03/10/2019","AQS","210130002","1","4.5","ug/m3 LC","19","MIDDLESBORO","1","100.0000","88101","PM2.5 - Local Conditions","33180","Middlesborough, KY","21","Kentucky","013","Bell","36.60843","-83.73694"
"03/16/2019","AQS","210130002","1","3","ug/m3 LC","13","MIDDLESBORO","1","100.0000","88101","PM2.5 - Local Conditions","33180","Middlesborough, KY","21","Kentucky","013","Bell","36.60843","-83.73694"
